89,467,3,155,0.014270,0.008208
91,470,3,156,0.086856,0.010202
91,473,3,157,0.034066,0.011544
90,476,3,158,0.027472,0.007815
92,479,3,159,0.077408,0.010238
92,482,3,160,0.024572,0.011062
92,485,3,161,0.017328,0.008230
92,488,3,162,0.030129,0.009052
94,491,3,163,0.107805,0.019994
94,494,3,164,0.016628,0.007498
95,497,3,165,0.042721,0.010862
94,500,3,166,0.023296,0.011606
94,503,3,167,0.045426,0.009627
95,506,3,168,0.019658,0.009639
95,509,3,169,0.032200,0.009085
97,512,3,170,0.104984,0.015997
97,515,3,171,0.013993,0.007874
97,518,3,172,0.017770,0.008098
98,521,3,173,0.068966,0.009903
98,524,3,174,0.023018,0.011855
99,527,3,175,0.050255,0.010253
99,530,3,176,0.037296,0.009246
99,533,3,177,0.033395,0.008252
