8,140,4,45,0.068661,0.011327
8,143,3,46,0.066195,0.012381
9,146,3,47,0.040258,0.013527
8,149,3,48,0.051719,0.011951
9,152,3,59,0.428615,0.016753
9,155,3,62,0.149001,0.013624
10,158,3,63,0.197742,0.014189
10,161,3,64,0.216651,0.013864
10,164,3,65,0.213985,0.014332
10,167,3,67,0.254431,0.014759
1,3,3,1,0.160614,0.011888
1,6,3,2,0.187570,0.011358
1,9,3,3,0.223287,0.012390
2,12,3,4,0.087596,0.014904
1,15,3,5,0.040949,0.015180
2,18,3,6,0.034265,0.012432
2,21,3,7,0.121958,0.016470
3,24,3,8,0.089474,0.016163
3,27,3,9,0.117339,0.027080
2,30,3,10,0.124681,0.044758
3,33,3,11,0.076645,0.015418
3,36,3,12,0.078926,0.014056
3,39,3,13,0.091469,0.013991
3,42,3,14,0.087667,0.012953
3,45,3,15,0.121705,0.014326
3,48,3,16,0.093956,0.013115
4,51,3,17,0.136804,0.015642
4,54,3,18,0.151738,0.021372
4,57,3,19,0.086579,0.017625
4,60,3,20,0.062282,0.015487
3,64,4,21,0.072591,0.012989
4,67,3,22,0.071994,0.012929
4,70,3,23,0.089813,0.019728
5,73,3,24,0.096852,0.015747
5,76,3,25,0.170725,0.027703
5,79,3,26,0.263752,0.092586
5,82,3,27,0.163473,0.055391
4,85,3,28,0.155327,0.040590
5,88,3,29,0.102563,0.023712
5,91,3,30,0.091980,0.012212
5,95,4,31,0.087475,0.011541
5,99,4,32,0.086291,0.011892
5,102,3,33,0.102357,0.011335
4,105,3,34,0.086729,0.011016
5,108,3,35,0.078078,0.015735
6,111,3,36,0.039790,0.013319
6,114,3,37,0.044067,0.010566
7,117,3,38,0.168903,0.015416
7,120,3,39,0.162043,0.015047
7,123,3,40,0.158128,0.037750
7,127,4,41,0.046293,0.013652
7,130,3,42,0.043928,0.010689
7,133,3,43,0.047699,0.011647
7,136,3,44,0.076432,0.015500
7,139,3,45,0.045571,0.014853
8,142,3,46,0.056761,0.012011
8,145,3,47,0.054531,0.015249
9,148,3,48,0.096177,0.015076
8,151,3,49,0.115863,0.016592
9,154,3,50,0.067267,0.016584
9,157,3,51,0.070753,0.011819
9,160,3,52,0.080254,0.011390
9,163,3,53,0.102276,0.011543
8,166,3,54,0.105890,0.011603
8,169,3,55,0.094007,0.012813
9,172,3,66,0.299350,0.013967
9,175,3,70,0.177494,0.013495
10,178,3,72,0.230236,0.012862
10,181,3,73,0.201524,0.012377
10,184,3,76,0.237502,0.011742
